Player,Season,Gls_Contribution,Sh_Contribution,SoT_Contribution,xG_Contribution,G-xG_Contribution,Total_Player_Contribution_att,Pos_x,Team_Att_Score,xAG_Contribution,Ast_Contribution,KP_Contribution,PPA_Contribution,PrgP_Contribution,Total_Player_Contribution_mid,Pos_y,Team_Mid_Score,Age,Tkl_Contribution,TklW_Contribution,Int_Contribution,Squad,Blocks_Contribution,Clr_Contribution,Def 3rd_Contribution,Mid 3rd_Contribution,Att 3rd_Contribution,Total_Player_Contribution_def,Pos,Team_Def_Score,MarketValue,MarketValue
Luca Pfeiffer,2023-2024,25.454545454545453,48.61437976258359,55.576470588235296,44.098682184364506,67.07200896609694,66.57210811125864,"FW,MF",25.145837357542973,35.97744360902255,59.61904761904761,34.70302967096,28.890718254784915,31.116092257797163,40.73119142601984,"FW,MF",33.79837371614545,26.0,26.63610038610037,26.26655227722032,22.03334835511491,Darmstadt 98,25.151515151515152,28.563215768581465,22.23762376237624,28.584146817649334,34.44444444444444,29.1609786003678,"FW,MF",23.986710963455007,1200000.0,1200000.0
Luca Raimund,2023-2024,20.0,20.91053949465057,20.0,22.14799991138613,66.1428813846937,65.09229467595787,"FW,MF",78.23879123473483,20.0,20.0,20.0,20.70551345701593,20.20109457647402,20.178727083425755,"FW,MF",67.49031437969974,18.0,21.887362222557737,21.06756138477962,20.0,Stuttgart,22.18053551386881,20.0,23.054054054054053,21.179272610234943,20.0,21.435664035072428,"FW,MF",51.74603174603168,500000.0,500000.0
Luca Ranieri,2023-2024,25.090909090909086,24.676460123011225,23.81424148606811,22.9457097430808,66.39280011612715,65.41399642475315,DF,55.52808361771081,22.42816673411574,25.073170731707314,24.141532941293715,27.387140902872765,39.45152865263479,27.43884826852902,DF,60.012311781687785,24.0,28.38604562008814,30.5421686746988,59.60290556900727,Fiorentina,46.55420181193375,56.24926439299971,35.40909090909089,21.220113220113213,26.349206349206327,43.240576829723125,DF,44.01656314699793,8000000.0,8000000.0
Luca Waldschmidt,2023-2024,36.36363636363636,42.93692346048367,42.96603148301575,32.48657794119606,66.25653054696662,65.59895811041837,"MF,FW",29.89333161633721,29.45378151260504,20.0,31.7216695875398,31.57432215196655,33.781829776988204,29.528949205004693,"MF,FW",36.23581464712558,27.0,30.40343422839368,30.795180722891565,26.340046838407467,Köln,34.660438375853374,23.010913116194,24.109090909090902,34.45364891518736,36.35220125786162,33.098775823683525,"MF,FW",33.96825396825386,2500000.0,2500000.0
Luca de la Torre,2023-2024,23.39393939393939,32.377097884458,31.518504090377867,28.343918130466648,66.51870640456562,65.65527458903854,MF,46.77569591998798,27.85340314136124,43.77142857142856,30.82537707309745,26.00047622827207,42.49777345751179,35.13934666680564,MF,51.24879237361786,25.0,41.01383680331047,38.54538573140731,33.02164502164502,Celta Vigo,41.84052506633151,25.890641616448065,33.470198675496675,45.51693573915796,37.6151761517615,42.25838027440041,MF,35.70593149540519,3000000.0,3000000.0
Lucas Beltrán,2023-2024,35.27272727272727,34.029380369033696,28.899896800825577,32.43744113745226,66.52053999129046,65.7618630320739,"FW,MF",55.52808361771081,29.10562525293401,30.146341463414625,34.79118907604903,32.75960701405297,29.627524282617223,32.25344987497583,"FW,MF",60.012311781687785,22.0,36.17308798159861,34.75903614457832,22.731234866828075,Fiorentina,50.80287410184317,26.230342317546818,25.603305785123965,41.96203796203796,35.87301587301586,38.2307400600194,"FW,MF",44.01656314699793,16000000.0,16000000.0
Lucas Beraldo,2023-2024,21.95804195804196,22.38926286046705,22.32525951557093,22.45951540241081,66.26506024096385,65.2458335187326,DF,76.81454295709655,20.83056478405314,20.0,22.199536822603044,21.376234469576293,27.475887774589665,22.17702061342773,DF,71.98834475948064,19.0,32.7050127050127,33.11914323962514,44.0511727078891,Paris S-G,37.866526537046745,34.15986890351551,38.68503937007871,30.20257570483814,20.0,37.654164147961794,DF,60.98124098124099,30000000.0,30000000.0
Lucas Boyé,2023-2024,46.18181818181817,54.23073856539186,46.51362984218078,44.627485681980176,66.29042485732403,65.92812946626607,FW,35.899384027643634,39.29260450160771,43.11111111111112,41.47074371887259,32.41489079494208,40.25777452851901,41.1062776974027,FW,37.83410640383531,27.0,46.51788366074078,42.55009342181559,31.51020408163265,Granada,55.703570357035694,37.02383417237032,34.12499999999998,49.73060694579681,69.65277777777779,54.04036711992695,FW,26.027727546714782,7000000.0,7000000.0
Lucas Chevalier,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,48.04283905307664,20.61576354679803,20.0,21.44259745309613,21.80045011252813,20.44328477484327,20.91669084781416,GK,48.41711716839077,21.0,21.706251706251688,20.0,20.0,Lille,21.29191602545833,25.524815748486624,23.80898876404492,20.0,20.0,22.033948521573755,GK,59.215686274509714,25000000.0,25000000.0
Lucas Digne,2023-2024,22.121212121212107,29.42613292896587,24.77828054298641,22.94053910986493,66.25398144301343,65.27923273294137,DF,69.85469920374305,38.07760141093473,31.345454545454537,41.72595259763384,43.52488948683451,37.26641550971305,39.744947970845374,DF,62.63831657962497,30.0,49.0281140372548,40.609770270793774,55.50605326876513,Aston Villa,41.18875126587206,52.35470748519863,64.10780669144978,32.079120879120865,32.74509803921568,53.62662950406963,DF,33.42701014832161,12000000.0,12000000.0
Lucas Hernández,2023-2024,21.95804195804196,22.867115432560457,22.32525951557093,21.229757701205404,66.31744368779465,65.28499078296268,DF,76.81454295709655,26.64451827242523,23.409836065573767,26.59861046780916,26.19305511309333,46.50542029172702,29.47896420629828,DF,71.98834475948064,27.0,50.03003003002999,53.73493975903615,52.46908315565032,Paris S-G,45.01313715186548,41.52300073334358,57.37007874015747,39.12982944657152,43.63636363636363,56.10409379228622,DF,60.98124098124099,40000000.0,40000000.0
Lucas Höler,2023-2024,44.862579281183926,39.66022010898598,46.5541086663673,49.45842253640545,66.50602409638553,66.09839169670178,"FW,MF",44.81746185049256,33.888888888888886,33.0,45.26494998935944,32.25184344866703,33.197996864250086,36.9372432839599,"FW,MF",40.51060196162257,29.0,39.8000198000198,45.38051894096762,37.77310924369748,Freiburg,37.95941061996106,33.91768631813125,35.663366336633665,36.10549450549449,53.98692810457516,46.4536317192678,"FW,MF",35.10673234811163,4000000.0,4000000.0
Lucas Martínez Quarta,2023-2024,32.72727272727272,31.22350429522696,28.899896800825577,28.8371292292424,66.5321527072144,65.71964008184801,DF,55.52808361771081,30.926750303520844,25.073170731707314,28.874713445629425,32.08804875015545,54.77697546986224,33.99599589972807,DF,60.012311781687785,27.0,64.92524439332948,69.54819277108435,60.968523002421314,Fiorentina,60.36238675413934,59.08123817370284,80.23553719008262,54.163170163170165,32.69841269841268,71.834404719196,DF,44.01656314699793,10000000.0,10000000.0
Lucas Michal,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,FW,60.99585774687184,20.0,20.0,20.0,20.0,20.0,20.0,FW,60.23944330899164,18.0,20.0,20.0,20.0,Monaco,20.0,20.0,20.0,20.0,20.0,20.0,FW,48.11791383219955,100000.0,100000.0
Lucas Mincarelli,2023-2024,23.7250554323725,23.30669605952053,24.26297577854672,21.47143182335533,66.14939759036145,65.14255437117947,"DF,MF",41.43497950335888,24.1341295360588,27.99999999999999,23.07501036054704,28.139534883720927,27.20583189361971,26.5433119285574,"DF,MF",38.33171417492645,19.0,35.827620835698376,34.241663222812086,28.37105751391464,Montpellier,36.40763607976722,30.16183176715477,38.298295454545446,29.04319210201563,34.44444444444444,37.19320384053579,"DF,MF",42.22222222222218,1000000.0,1000000.0
Lucas Ocampos,2023-2024,33.28063241106719,51.15559521377813,51.25294117647059,40.35098357023753,65.03833515881708,64.52828222208484,"FW,MF",43.38033610198956,50.419107706173946,40.8,43.176937593544594,55.12766303463977,48.49294284402386,49.651601378453776,"FW,MF",48.77928169568211,29.0,51.990383496839726,54.24497124567384,41.62300319488818,Sevilla,55.47372458764864,30.829731859315668,39.62631578947367,52.10905550146055,81.38888888888889,60.65552252048895,"FW,MF",37.63668430335096,9000000.0,9000000.0
Lucas Paquetá,2023-2024,30.53291536050156,41.64833225483852,31.9129734085415,37.47149449911405,66.02832382160219,65.3276827107218,"FW,MF",54.85845513274525,53.25123152709359,51.2,52.947979863172826,75.81395348837209,70.40959538147612,62.93722528414878,"FW,MF",40.95243603659901,25.0,55.06796269954162,58.01119972849141,38.74792243767311,West Ham,43.69485408499781,28.909777113152444,56.80571428571426,48.85039370078739,45.27777777777778,54.86901060124156,"FW,MF",27.722007722007724,65000000.0,65000000.0
Lucas Perrin,2023-2024,20.0,27.9615767383497,25.48096885813148,22.42312161841332,66.36307943638963,65.36588602308694,DF,35.9629128839096,25.40784136998648,28.666666666666654,25.007874015748023,32.67335182419456,52.48061444837064,32.44437241193491,DF,37.10481617957295,24.0,45.610287707061886,46.42423479820064,46.0057636887608,Strasbourg,65.67845947156292,67.767341919267,55.290220820189255,36.44102564102563,20.0,55.51767014273506,DF,40.57142857142859,3000000.0,3000000.0
Lucas Robertone,2023-2024,20.0,38.64224846108347,37.33958859617465,23.47463366911424,66.40891925912605,65.51739173579232,MF,43.80443414246775,35.66416040100249,61.60000000000001,42.76741195316201,42.50987275120666,57.96489623161142,50.08263679066904,MF,40.843445339401285,26.0,52.55625293539983,49.92615623785464,72.51300775901414,Almería,61.21212121212122,34.482105172488026,46.813559322033896,49.2002772002772,70.68226120857699,65.14311146072922,MF,27.365079365079325,7000000.0,7000000.0
Lucas Torró,2023-2024,23.39393939393939,37.16183109276093,32.27324478178368,26.26720961799495,66.15796519410976,65.29616933482666,MF,39.85791857145923,24.511278195488707,20.0,26.98773118476469,25.729949597665563,34.76721746149693,26.214048566662967,MF,41.523401015204215,29.0,36.08751608751608,36.27087126641612,60.4388919065725,Osasuna,30.303030303030305,34.10967254285225,35.097165991902806,31.21775736701109,42.51082251082251,44.11771650468353,MF,36.32653061224481,4000000.0,4000000.0
Lucas Tousart,2023-2024,20.0,34.94030374287085,30.2714219546086,26.32972542465824,66.46869166808077,65.56737282809092,MF,33.12729379949778,27.714285714285715,20.0,25.453018372703404,22.15590378281264,34.479862357315966,25.86291953344331,MF,35.90729132884218,26.0,41.537931373996926,39.16757940854326,46.41686182669786,Union Berlin,47.474747474747446,33.72833004169409,39.611570247933855,39.96410256410256,37.24709784411276,46.63132046845199,MF,35.10673234811163,7000000.0,7000000.0
Lucas Vázquez,2023-2024,25.3903743315508,24.873612742025195,26.28877005347593,22.95141848289296,66.37215528781793,65.40426464584485,DF,80.58249093211425,35.51020408163264,38.90909090909091,34.729041222788325,39.27080235532028,29.75272322203046,37.36746840376272,DF,76.75862348791755,32.0,42.44165170556551,42.91775798847563,33.065637065637056,Real Madrid,47.74880979369756,38.80184331797234,49.595238095238095,38.43853342918762,23.17460317460315,44.83660661482636,DF,77.14285714285703,4000000.0,4000000.0
Ludovic Ajorque,2023-2024,28.03827751196172,33.66096176690571,29.73485513608427,40.10846852769232,66.74698795180723,66.01053797449251,FW,38.87064580516386,26.696428571428573,20.0,30.80697282781847,23.0382595648912,25.84498846829309,25.609146331584785,FW,42.58167173292705,29.0,21.771876771876755,22.057008521892428,23.725846407927303,Mainz 05,25.59440559440557,24.504608294930875,21.32421875,22.22803283672848,20.0,23.369128938121342,FW,39.79458450046688,3000000.0,3000000.0
Ludovic Blas,2023-2024,31.52658662092624,41.25038497074221,40.77182465342824,34.97756874808964,73.01204819277108,72.27754538904642,"FW,MF",52.709634494451954,31.455525606469,27.17241379310344,33.316284182425896,34.53675315935092,31.712562818403857,32.45377921254065,"FW,MF",52.58514516500263,25.0,39.26831774740516,35.18614651532174,25.89547038327524,Rennes,34.44090500694272,24.19846986712004,40.78160919540228,39.284210526315775,23.85185185185184,36.49949104677496,"FW,MF",44.01656314699793,15000000.0,15000000.0
Luigi Canotto,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,FW,42.91417165668662,20.0,20.0,20.0,20.0,20.0,20.0,FW,45.79796015706118,29.0,20.0,20.0,20.0,Frosinone,20.0,20.0,20.0,20.0,20.0,20.0,FW,29.66183574879229,600000.0,600000.0
Luis Alberto,2023-2024,36.60079051383399,50.93328209808347,44.15686274509804,37.103417215560434,65.6867469879518,65.14390622376273,MF,44.465477646856826,50.61224489795917,68.53333333333333,65.18685919547065,58.15130997939359,65.14310029045566,64.86050683419644,MF,50.71058707678138,30.0,40.35167697818297,39.38789641323913,27.64745762711864,Lazio,52.586328400281865,25.85599078341014,40.94208494208492,33.31556632344032,49.73856209150326,43.86782920312994,MF,51.74603174603168,11000000.0,11000000.0
Luis Díaz,2023-2024,35.27272727272727,48.98686742061125,46.45314247371952,42.93456093692231,66.74698795180723,66.2607986734487,FW,90.77715536668596,39.174702848172224,37.33333333333333,45.01145550786083,42.33661182093941,37.42508331519099,42.02518446323248,FW,96.6945976192724,26.0,37.46576709649088,40.17639937741393,23.311154598825823,Liverpool,33.014354066985625,23.956019634656275,26.18613138686129,36.52201591511936,53.23500491642084,38.92387928824499,FW,49.2682926829268,75000000.0,75000000.0
Luis Henrique,2023-2024,23.05454545454545,26.0588099706938,24.291021671826613,24.006904509865617,66.32407179739364,65.35168333374668,"FW,DF",52.31558388599145,23.722084367245657,20.0,26.69629763328294,30.85271317829456,28.06871729039013,25.946976642507728,"FW,DF",56.557147819782855,21.0,24.474673348845503,26.36508297340302,27.765920826161768,Marseille,30.16189290161892,21.36632668661408,25.02222222222222,21.067599067599044,32.380952380952365,27.75235519675779,"FW,DF",49.2682926829268,8000000.0,8000000.0
Luis Hernández,2023-2024,26.10909090909091,20.60971568692424,21.811764705882347,24.70040721349621,66.26506024096385,65.28810064128253,DF,26.040392333612346,23.40136054421767,20.0,24.80207097400495,21.146862057980247,29.917897509129222,23.72725684872977,DF,33.04074225459147,34.0,23.524388770290404,22.54283465520372,28.651965484180245,Cádiz,22.79088856966958,29.169686096551395,24.01183431952662,23.202797202797186,20.0,25.61883452162049,DF,36.969696969696834,500000.0,500000.0
Luis Milla,2023-2024,20.0,28.639917357312235,27.247058823529407,22.22163666983628,66.42136112015629,65.43251731473056,MF,41.769793745841646,33.05683563748079,27.70370370370369,40.91766306989402,31.41649048625792,54.50472742588331,37.67835878980459,MF,37.73704317732438,28.0,51.67229729729729,50.58387395736791,53.59329920893438,Getafe,44.10065567960301,23.94924562843255,43.94423791821559,51.4410052099295,52.82828282828282,54.61396203149398,MF,37.63668430335096,3500000.0,3500000.0
Luis Muriel,2023-2024,24.24242424242423,30.27693323878813,29.932517169304266,24.39138390188228,66.29899881215,65.3805937813543,"FW,MF",66.12452514326185,28.298080052066386,23.64912280701754,28.02176615794879,27.25141915400108,24.45205507049004,26.94392472149032,"FW,MF",67.80987554166101,32.0,21.6533662536925,21.828452019459952,20.94789915966385,Atalanta,23.413012108664283,20.0,20.0,22.26382452888476,23.17460317460315,22.1379462245853,"FW,MF",48.11791383219955,2000000.0,2000000.0
Luis Rioja,2023-2024,43.14049586776859,47.869864423054935,43.97923875432527,42.34219532648852,66.3453815261044,65.82189734871656,"FW,MF",37.26439593930418,45.793650793650784,49.71428571428571,48.098921652388746,54.96038844876055,39.88378484491558,50.444689541124845,"FW,MF",45.05744129232279,29.0,35.781352286542564,38.471580847887225,38.482334869431625,Alavés,51.78896402036898,29.96575069693349,31.936619718309856,34.899356150457464,41.55887230514094,42.83650850165594,"FW,MF",44.01656314699793,4000000.0,4000000.0
Luis Sinisterra,2023-2024,25.874125874125863,32.06422597596867,29.938823529411764,27.56773969972556,66.3886314488724,65.52280305074383,"FW,MF",54.070353915824256,32.69841269841269,30.66666666666665,31.289893111187176,31.41649048625792,29.40951213084424,32.16313857257807,"FW,MF",57.428804285098806,24.0,31.21251121251118,29.87364090508374,27.22208883553419,Bournemouth,34.71861471861472,21.41148068972129,30.136212624584708,30.03011223651792,30.4104104104104,31.96595233986592,"FW,MF",30.518834399431327,17000000.0,17000000.0
Luiz Felipe,2023-2024,20.0,20.9850212529042,20.0,20.385454805662555,66.21916236374067,65.14728148651292,DF,42.70212263644753,21.310615989515064,20.0,20.635056487504272,20.0,20.90318119287987,20.605457072606946,DF,51.97035996833424,26.0,23.41743477581625,22.300109529025185,23.73664596273291,Betis,29.765905500502623,25.75870024220874,25.55737704918032,21.87897435897434,20.0,25.02147108035916,DF,44.97354497354495,13000000.0,13000000.0
Luiz Henrique,2023-2024,20.0,28.86519127613785,24.34823529411765,24.625457667950705,65.71428571428571,64.74597627843863,FW,42.70212263644753,30.48492791612056,40.12903225806452,26.98562136254705,27.68081928739064,23.838520069739552,31.36777740277828,FW,51.97035996833424,22.0,27.323074519606283,28.43373493975904,24.67080745341615,Betis,30.74249605055289,22.87935012110437,24.445901639344243,29.394871794871783,23.32056194125159,28.179292317765263,FW,44.97354497354495,12000000.0,12000000.0
Luka Jović,2023-2024,32.05741626794258,29.563951840021154,32.915550378567275,32.524952151974816,66.37324809441849,65.61092965628164,FW,73.97463138239651,23.726708074534145,23.7142857142857,25.97839223585424,22.97234071831567,24.562245088699555,24.520847493611548,FW,63.55141833700728,25.0,23.51914414414412,24.05224501610044,21.27891156462583,Milan,23.36883824622243,24.73477076255506,20.0,23.6445623342175,32.380952380952365,25.62888998116161,FW,41.37998056365401,7000000.0,7000000.0
Luka Romero,2023-2024,30.909090909090903,24.03075642401804,24.00144352219415,24.517023769848507,66.0204999100881,65.09562964671541,FW,43.80443414246775,20.62656641604009,20.0,21.339259526656573,22.36946028960069,24.15241052533249,21.608927312427067,FW,40.843445339401285,18.0,22.66854532257375,20.906853219328912,21.029666818804188,Almería,31.50105708245241,20.67358628709245,21.915254237288103,23.808731808731807,20.0,23.330888084805977,FW,27.365079365079325,5000000.0,5000000.0
Lukas Daschner,2023-2024,23.7250554323725,25.974981015946604,27.496957403651106,28.74592623095475,66.62306368330464,65.72219961843612,"MF,FW",40.41765930504582,27.04887218045112,26.933333333333326,26.2992125984252,26.634488810881955,24.805653710247345,27.007525787360542,"MF,FW",43.84935723570623,24.0,25.042355788624427,23.68687866218972,22.09276437847864,Bochum,26.27140974967061,20.750768049155127,22.4926470588235,23.34204925509273,34.814814814814795,26.360512506123857,"MF,FW",27.722007722007724,1200000.0,1200000.0
Lukas Klostermann,2023-2024,22.063882063882065,22.736792003807697,22.031885651456832,21.805644234452803,66.29948364888124,65.27263880086755,DF,72.49114673878049,21.7969451931716,20.0,22.892336477742244,25.263890823005145,39.00285024409369,25.22166041114729,DF,62.30895512614258,27.0,29.419270571686923,30.641936832503504,37.45714285714284,RB Leipzig,43.20502320502321,49.28710408894738,30.0550847457627,28.2205128205128,24.6594982078853,38.26223777897612,DF,51.74603174603168,8000000.0,8000000.0
Lukas Kübler,2023-2024,23.55179704016912,24.91505502724649,24.978895374943868,22.05523878160968,66.20481927710843,65.21346971731296,DF,44.81746185049256,21.98412698412697,20.0,23.158118748669928,24.083947816222345,38.854281234643,25.057707560800992,DF,40.51060196162257,30.0,50.93753093753091,45.38051894096762,63.84033613445376,Freiburg,54.02835696413677,42.66594628952804,59.15841584158415,40.93714285714283,28.49673202614377,56.0158223670519,DF,35.10673234811163,2000000.0,2000000.0
Lukas Nmecha,2023-2024,23.7250554323725,20.58597979643572,21.47899159663864,20.43167005021903,66.74698795180723,65.6997751086986,FW,36.82312793767304,20.0,20.0,20.753873507747016,20.0,20.26345831962344,20.210460969949025,FW,40.79493195347095,24.0,20.614250614250608,21.11336434848304,20.0,Wolfsburg,20.995461865027053,20.0,20.0,20.0,23.751803751803727,21.08173133636328,FW,36.32653061224481,5000000.0,5000000.0
Lukas Ullrich,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"DF,FW",49.3099821861653,20.0,20.0,20.0,20.0,20.0,20.0,"DF,FW",47.12142675439897,19.0,20.58047738460108,20.0,20.0,Gladbach,20.0,20.335226663808804,21.16494845360822,20.0,20.0,20.333013364935336,"DF,FW",30.518834399431327,750000.0,750000.0
Luke Berry,2023-2024,26.233766233766225,24.512181664357424,26.489903424056187,23.99091178504395,66.41109894121942,65.46214737521768,"MF,DF",43.29963728457064,22.179176755447937,26.303030303030305,21.48381452318459,20.0,22.338695595579377,22.816708886819136,"MF,DF",39.131181356850384,31.0,23.616001322423312,21.833420639078035,20.0,Luton Town,25.015673981191213,20.94419737186322,22.05454545454544,24.777053455019534,23.282828282828262,23.47682126431235,"MF,DF",24.25770308123244,400000.0,400000.0
Luke Harris,2023-2024,20.0,20.48264067401817,21.242352941176467,20.99929917137321,66.17469879518072,65.11364392507384,MF,51.68802180585066,20.0,20.0,20.0,20.707500818866688,20.221793472893623,20.18245746683513,MF,56.55026910332431,18.0,20.497552043943784,20.87851405622488,20.0,Fulham,20.0,20.0,20.99999999999999,20.0,20.0,20.37040528238012,MF,33.42701014832161,1000000.0,1000000.0
Luke Shaw,2023-2024,20.0,20.887063338250744,20.0,20.0,66.26506024096385,65.18795798316435,DF,57.16867340587641,25.34378339864624,20.0,27.00025400050799,25.201596257052422,29.89972691891427,25.529560932850146,DF,59.89820927770548,28.0,25.497361266592023,26.59852122426132,26.178000912825187,Manchester Utd,33.89172625127681,32.718894009216584,27.104790419161667,23.523076923076925,22.832244008714586,29.282251015756188,DF,35.10673234811163,32000000.0,32000000.0
Luke Thomas,2023-2024,20.0,24.013961605584623,21.858220211161377,22.209068664306304,66.33107773559993,65.30038855673686,DF,30.82995299723133,20.83056478405314,20.0,21.81868317044025,26.34249471458773,32.14620341205249,23.871818890678256,DF,28.48047550748124,22.0,29.529981321236587,27.496653279785804,29.26108374384235,Sheffield Utd,38.441221554062,27.4702141397702,31.751999999999978,26.818858560794023,23.35917312661496,31.61347971439847,DF,20.0,6000000.0,6000000.0
Luís Maximiano,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,43.80443414246775,20.0,20.0,20.0,20.0,20.0,20.0,GK,40.843445339401285,24.0,20.0,20.0,20.0,Almería,20.0,26.39906972737841,20.0,20.0,20.0,21.17004097243082,GK,27.365079365079325,5000000.0,5000000.0
Lyle Foster,2023-2024,39.09090909090909,39.04298064044805,45.391155002146846,38.75531942331003,65.46184738955823,64.91271516861356,"FW,MF",37.2343485072865,33.70851370851369,40.8,33.620598038742074,33.953488372093005,30.193673086532044,36.12230871369639,"FW,MF",38.9915710116252,22.0,30.57482523709868,29.864017473402367,23.4530612244898,Burnley,31.231815005399906,31.71090519685732,26.010638297872337,26.84646527561508,49.62962962962962,34.95567192026289,"FW,MF",26.349206349206334,13000000.0,13000000.0
Lázaro,2023-2024,20.0,24.03075642401804,25.335258029592183,23.12717030220281,66.39453335730983,65.38830768419206,"FW,MF",43.80443414246775,23.132832080200487,20.0,24.017778579969743,21.184730144800334,21.77960451085677,22.19029938937223,"FW,MF",40.843445339401285,21.0,22.134836258058986,20.906853219328912,21.029666818804188,Almería,23.83368569415079,20.336793143546227,21.915254237288103,20.0,30.1364522417154,23.342566822728227,"FW,MF",27.365079365079325,3500000.0,3500000.0
Léo Baptistão,2023-2024,41.818181818181806,44.18453854410831,44.00866113316492,38.41555844630551,66.16435892825031,65.63444383667398,FW,43.80443414246775,31.2781954887218,20.0,32.722965503237575,29.47784115840279,33.347033831425875,29.69140528961833,FW,40.843445339401285,30.0,33.34272661286878,34.509651509262845,31.326335006846183,Almería,32.459478505990106,27.409449158017125,31.491525423728792,30.156618156618148,45.341130604288495,37.46059061434825,FW,27.365079365079325,1500000.0,1500000.0
Léo Leroy,2023-2024,20.0,23.857812069440616,21.42099192618224,22.942863646710663,66.41927710843373,65.39434375139487,MF,41.43497950335888,24.823151125401928,27.99999999999999,23.07501036054704,22.325581395348824,25.820094991000527,25.281666359705103,MF,38.33171417492645,23.0,30.36982054752652,28.901039514257548,27.32467532467532,Montpellier,31.581860762188622,23.010913116194,27.70454545454545,32.05758946935418,30.833333333333336,31.66875421183992,MF,42.22222222222218,1000000.0,1000000.0
M'Bala Nzola,2023-2024,27.63636363636364,34.49702638133481,35.256965944272444,34.728548715404,66.0908695021048,65.34526732050769,FW,55.52808361771081,29.712666936462973,35.219512195121936,32.42459882388118,28.73025743066781,25.69792253461017,31.678548543061567,FW,60.012311781687785,26.0,26.589035844354967,28.43373493975904,20.0,Fiorentina,30.621680724773483,32.460684635093635,21.400826446280966,24.880452880452875,39.04761904761904,30.58912869226376,FW,44.01656314699793,7000000.0,7000000.0
M'Baye Niang,2023-2024,55.24475524475523,31.662842437534053,29.70588235294117,45.24196580949349,66.20836286321757,65.64839604508612,FW,26.71431330886614,27.4750830564784,30.94736842105263,27.08184204247196,23.65771054414089,23.389281507656044,27.44721985758292,FW,33.44315838574191,28.0,21.639989504067163,20.89245872378401,23.67626290059748,Empoli,26.24426078971532,23.432082510423523,20.0,21.24161301253812,27.22222222222222,23.972920116557507,FW,37.63668430335096,2500000.0,2500000.0
Mads Pedersen,2023-2024,23.11688311688312,27.298112010153893,21.76757532281205,22.9364799945486,66.33153302866639,65.34204586596404,DF,45.80902710707616,31.6039195461578,25.94285714285713,29.379295815447804,38.57189649525056,38.88697241205702,33.29085573748187,DF,39.575030121684776,26.0,60.95004095004094,61.24334327907239,40.75738498789345,Augsburg,38.77545385518049,38.2414949384821,64.91025641025638,54.27858627858628,44.07407407407406,59.753373695536766,DF,33.96825396825386,2500000.0,2500000.0
Mads Roerslev,2023-2024,22.828282828282823,23.586944413501147,21.367369589345167,22.616721541533963,66.24211130235226,65.22978937646877,DF,56.70680145086171,29.03312144529941,30.94736842105263,30.55877051513138,37.34758013827779,30.904874562435094,32.64954921271336,DF,52.576169235920986,24.0,43.95305201804463,46.21010357218346,36.199546485260754,Brentford,33.041810510164915,42.66770774326234,53.02578796561604,30.146461538461537,38.51851851851852,46.70757069683662,DF,31.42857142857129,10000000.0,10000000.0
Maduka Okoye,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,34.0639151803919,20.0,20.0,20.0,20.0,20.0,20.0,GK,34.624904833554695,23.0,20.0,20.0,20.98558322411532,Udinese,20.0,21.16718595496184,20.0,20.0,20.0,20.37461780969773,GK,38.32884097035026,4000000.0,4000000.0
Maghnes Akliouche,2023-2024,36.19834710743801,36.93390052356021,43.67850902737332,36.61380295097571,66.4052573932092,65.79168177872252,"MF,FW",60.99585774687184,39.89389920424402,38.48888888888887,44.00170248989146,46.14845492194964,37.5315789689185,43.073190378981096,"MF,FW",60.23944330899164,21.0,38.825301204819255,38.83261200140368,27.36185641769397,Monaco,40.70465419747714,21.48605634471945,35.7065637065637,37.951984321411054,35.87301587301586,38.70040460982203,"MF,FW",48.11791383219955,25000000.0,25000000.0
Mahamadou Diawara,2023-2024,20.0,23.291631384989675,20.0,22.37851931285349,66.63989290495314,65.59710545297804,MF,47.7801386474363,20.59031877213695,20.0,22.092842872252906,21.52219873150104,24.06713780918728,21.57867777349732,MF,54.162946610557,18.0,25.651562343012127,26.11509482036908,24.2406015037594,Lyon,24.80607827546602,22.04827659591881,25.626556016597483,26.94202349374761,20.0,25.69347491632938,MF,36.969696969696834,3000000.0,3000000.0
Mahamadou Nagida,2023-2024,20.0,21.51788464076729,22.76957662045709,20.31867167549126,67.22891566265059,66.16287118123398,DF,52.709634494451954,22.02156334231805,20.0,21.99744262736388,22.422792193225145,20.397036027742505,21.504459006676484,DF,52.58514516500263,18.0,20.642277258246825,21.08472475109438,23.93031358885017,Rennes,22.2216776933758,20.0,20.0,20.0,23.85185185185184,21.899573895376967,DF,44.01656314699793,500000.0,500000.0
