Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1
Jacob Ondrejka,se SWE,"MF,FW",Antwerp,20,2002,14,8,691,7.7,5,1,6,3,2,2,2,0,0.65,0.13,0.78,0.39,0.52,,,,,,,,,,,,
Raphael Onyedika,ng NGA,MF,Club Brugge,22,2001,21,19,"1,582",17.6,0,1,1,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,,,,,,,,,,,,
Nathan Opoku,gh GHA,FW,OH Leuven,22,2001,18,9,815,9.1,1,1,2,0,1,1,1,0,0.11,0.11,0.22,0.0,0.11,,,,,,,,,,,,
Gift Orban,ng NGA,"FW,MF",Gent,21,2002,17,9,830,9.2,3,0,3,3,0,0,0,1,0.33,0.0,0.33,0.33,0.33,,,,,,,,,,,,
Joel Ordóñez,ec ECU,DF,Club Brugge,19,2004,9,6,472,5.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Zakaria El Ouahdi,ma MAR,"DF,MF",Genk,21,2001,13,12,"1,062",11.8,0,2,2,0,0,0,3,0,0.0,0.17,0.17,0.0,0.17,,,,,,,,,,,,
Zakaria El Ouahdi,ma MAR,"DF,FW",RWD Molenbeek,21,2001,5,5,429,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Aziz Ouattara,ci CIV,MF,Genk,22,2001,8,3,285,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Kader Ouattara,bf BFA,FW,Cercle Brugge,18,2005,4,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Luca Oyen,be BEL,"MF,FW",Genk,20,2003,15,8,635,7.1,1,1,2,1,0,0,1,0,0.14,0.14,0.28,0.14,0.28,,,,,,,,,,,,
Rune Paeshuyse,be BEL,DF,Eupen,21,2002,27,26,"2,272",25.2,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Jonathan Panzo,eng ENG,DF,Standard Liège,22,2000,5,2,219,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Louis Patris,be BEL,DF,Anderlecht,22,2001,15,10,932,10.4,1,0,1,1,0,0,4,0,0.1,0.0,0.1,0.1,0.1,,,,,,,,,,,,
Del Piage,br BRA,MF,RWD Molenbeek,23,2000,5,0,63,0.7,1,0,1,1,0,0,0,0,1.43,0.0,1.43,1.43,1.43,,,,,,,,,,,,
Arthur Piedfort,be BEL,"MF,DF",Westerlo,18,2005,17,17,"1,465",16.3,0,1,1,0,0,0,5,1,0.0,0.06,0.06,0.0,0.06,,,,,,,,,,,,
Ewoud Pletinckx,be BEL,DF,OH Leuven,22,2000,30,30,"2,700",30.0,3,0,3,3,0,0,4,0,0.1,0.0,0.1,0.1,0.1,,,,,,,,,,,,
Boris Popović,rs SRB,DF,Cercle Brugge,23,2000,29,23,"1,994",22.2,0,3,3,0,0,0,4,1,0.0,0.14,0.14,0.0,0.14,,,,,,,,,,,,
Isaac Price,nir NIR,MF,Standard Liège,19,2003,28,18,"1,655",18.4,1,2,3,1,0,0,2,0,0.05,0.11,0.16,0.05,0.16,,,,,,,,,,,,
Abdoul Rachid Ayinde,bf BFA,DF,Gent,18,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Toon Raemaekers,be BEL,MF,Mechelen,22,2000,6,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Christiaan Ravych,be BEL,DF,Cercle Brugge,21,2002,15,12,"1,071",11.9,0,2,2,0,0,0,2,0,0.0,0.17,0.17,0.0,0.17,,,,,,,,,,,,
Bryan Reynolds,us USA,"DF,MF",Westerlo,22,2001,27,27,"2,354",26.2,0,2,2,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,,,,,,,,,,,,
Rikelmi,br BRA,"MF,FW",RWD Molenbeek,21,2001,8,3,271,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Kevin Rodríguez,ec ECU,FW,Union SG,23,2000,14,3,442,4.9,3,2,5,3,0,1,1,0,0.61,0.41,1.02,0.61,1.02,,,,,,,,,,,,
Žan Rogelj,si SVN,"MF,DF",Charleroi,23,1999,25,24,"2,089",23.2,0,1,1,0,0,0,5,0,0.0,0.04,0.04,0.0,0.04,,,,,,,,,,,,
Tuur Rommens,be BEL,"DF,MF",Westerlo,20,2003,16,11,943,10.5,1,2,3,1,0,0,1,1,0.1,0.19,0.29,0.1,0.29,,,,,,,,,,,,
Kyriani Sabbe,be BEL,DF,Club Brugge,18,2005,12,5,563,6.3,0,2,2,0,0,0,1,0,0.0,0.32,0.32,0.0,0.32,,,,,,,,,,,,
Mujaid Sadick,es ESP,DF,Genk,23,2000,17,16,"1,441",16.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Noah Sadiki,cd COD,MF,Union SG,18,2004,27,11,"1,145",12.7,0,1,1,0,0,0,0,0,0.0,0.08,0.08,0.0,0.08,,,,,,,,,,,,
Richie Sagrado,be BEL,"MF,DF",OH Leuven,19,2004,24,21,"1,705",18.9,2,1,3,2,0,0,3,1,0.11,0.05,0.16,0.11,0.16,,,,,,,,,,,,
Hakim Sahabo,rw RWA,MF,Standard Liège,18,2005,9,5,473,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Matisse Samoise,be BEL,"MF,DF",Gent,21,2001,29,27,"2,329",25.9,5,0,5,5,0,0,4,0,0.19,0.0,0.19,0.19,0.19,,,,,,,,,,,,
Killian Sardella,be BEL,DF,Anderlecht,21,2002,25,22,"1,980",22.0,0,4,4,0,0,0,4,0,0.0,0.18,0.18,0.0,0.18,,,,,,,,,,,,
Mamadou Sarr,fr FRA,"MF,DF",RWD Molenbeek,17,2005,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Allahyar Sayyadmanesh,ir IRN,MF,Westerlo,22,2001,7,4,388,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Joël Schingtienne,be BEL,DF,OH Leuven,20,2002,25,22,"1,951",21.7,1,0,1,1,0,0,3,0,0.05,0.0,0.05,0.05,0.05,,,,,,,,,,,,
Christopher Scott,de GER,MF,Antwerp,21,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Djiby Seck,sn SEN,FW,Kortrijk,19,2004,6,0,56,0.6,1,0,1,1,0,0,0,0,1.61,0.0,1.61,1.61,1.61,,,,,,,,,,,,
Matias Segovia,py PAR,MF,RWD Molenbeek,20,2003,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Jordan Semedo,fr FRA,"MF,DF",Cercle Brugge,20,2003,14,6,489,5.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Raz Shlomo,il ISR,"MF,DF",OH Leuven,23,1999,8,5,525,5.8,1,0,1,1,0,0,1,0,0.17,0.0,0.17,0.17,0.17,,,,,,,,,,,,
Florent da Silva,fr FRA,"MF,FW",RWD Molenbeek,20,2003,13,6,503,5.6,2,0,2,2,0,0,0,0,0.36,0.0,0.36,0.36,0.36,,,,,,,,,,,,
Hugo Siquet,be BEL,"DF,MF",Cercle Brugge,21,2002,20,19,"1,617",18.0,0,3,3,0,0,0,2,0,0.0,0.17,0.17,0.0,0.17,,,,,,,,,,,,
Moussa Sissako,ml MLI,DF,RWD Molenbeek,22,2000,16,10,986,11.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Michał Skóraś,pl POL,"FW,MF",Club Brugge,23,2000,18,3,446,5.0,0,2,2,0,0,0,3,0,0.0,0.4,0.4,0.0,0.4,,,,,,,,,,,,
Andreas Skov Olsen,dk DEN,"MF,FW",Club Brugge,23,1999,28,25,"2,126",23.6,10,4,14,8,2,3,3,0,0.42,0.17,0.59,0.34,0.51,,,,,,,,,,,,
Gaga Slonina,us USA,GK,Eupen,19,2004,28,28,"2,520",28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Matte Smets,be BEL,DF,Sint-Truiden,19,2004,30,30,"2,700",30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Milan Smits,be BEL,MF,Antwerp,18,2004,3,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Frederic Soelle Soelle,be BEL,FW,Mechelen,17,2005,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Frederic Soelle Soelle,be BEL,FW,RWD Molenbeek,17,2005,3,0,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Momodou Sonko,se SWE,FW,Gent,18,2005,3,2,120,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Yira Sor,ng NGA,"FW,MF",Genk,23,2000,20,14,"1,069",11.9,6,1,7,6,0,0,1,0,0.51,0.08,0.59,0.51,0.59,,,,,,,,,,,,
David Sousa,br BRA,DF,RWD Molenbeek,22,2001,9,8,676,7.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Kamal Sowah,gh GHA,"FW,MF",Standard Liège,23,2000,21,13,"1,225",13.6,2,0,2,2,0,0,0,0,0.15,0.0,0.15,0.15,0.15,,,,,,,,,,,,
Jorne Spileers,be BEL,DF,Club Brugge,18,2005,27,22,"2,063",22.9,0,1,1,0,0,0,2,0,0.0,0.04,0.04,0.0,0.04,,,,,,,,,,,,
Lucas Stassin,be BEL,FW,Westerlo,18,2004,18,9,864,9.6,6,1,7,6,0,0,2,0,0.62,0.1,0.73,0.62,0.73,,,,,,,,,,,,
Jarne Steuckers,be BEL,"MF,FW",Sint-Truiden,21,2002,29,28,"2,439",27.1,4,6,10,4,0,1,1,0,0.15,0.22,0.37,0.15,0.37,,,,,,,,,,,,
Mario Stroeykens,be BEL,"MF,FW",Anderlecht,18,2004,28,20,"1,688",18.8,4,3,7,4,0,0,4,0,0.21,0.16,0.37,0.21,0.37,,,,,,,,,,,,
Nikola Štulić,rs SRB,FW,Charleroi,21,2001,15,5,445,4.9,1,0,1,1,0,0,1,1,0.2,0.0,0.2,0.2,0.2,,,,,,,,,,,,
Franck Surdez,ch SUI,FW,Gent,21,2002,3,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Zion Suzuki,jp JPN,GK,Sint-Truiden,20,2002,22,22,"1,980",22.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Youssuf Sylla,be BEL,FW,Charleroi,20,2002,15,7,618,6.9,2,0,2,2,0,0,1,0,0.29,0.0,0.29,0.29,0.29,,,,,,,,,,,,
Ravil Tagir,tr TUR,DF,Westerlo,20,2003,21,10,983,10.9,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,,,,,,,,,,,,
Chemsdine Talbi,be BEL,MF,Club Brugge,18,2005,3,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Casper Terho,fi FIN,MF,Union SG,20,2003,20,11,979,10.9,3,0,3,3,0,0,1,0,0.28,0.0,0.28,0.28,0.28,,,,,,,,,,,,
Thiago,br BRA,FW,Club Brugge,22,2001,26,21,"1,840",20.4,16,2,18,10,6,7,6,1,0.78,0.1,0.88,0.49,0.59,,,,,,,,,,,,
Victor Udoh,ng NGA,FW,Antwerp,18,2004,7,0,68,0.8,0,1,1,0,0,0,0,0,0.0,1.32,1.32,0.0,1.32,,,,,,,,,,,,
Edgaras Utkus,lt LTU,DF,Cercle Brugge,23,2000,24,19,"1,431",15.9,1,2,3,1,0,0,7,0,0.06,0.13,0.19,0.06,0.19,,,,,,,,,,,,
Kyan Vaesen,be BEL,FW,Westerlo,22,2001,15,3,511,5.7,0,1,1,0,0,0,1,0,0.0,0.18,0.18,0.0,0.18,,,,,,,,,,,,
Anthony Valencia,ec ECU,MF,Antwerp,20,2003,7,1,189,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Zeno Van den Bosch,be BEL,DF,Antwerp,20,2003,23,12,"1,332",14.8,0,1,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,,,,,,,,,,,,
Thomas Van den Keybus,be BEL,MF,Westerlo,22,2001,25,13,"1,273",14.1,1,2,3,1,0,0,3,0,0.07,0.14,0.21,0.07,0.21,,,,,,,,,,,,
Stan Van Dessel,be BEL,MF,Sint-Truiden,22,2001,4,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Yentl Van Genechten,be BEL,"DF,MF",Eupen,22,2000,23,19,"1,569",17.4,2,0,2,2,0,0,1,0,0.11,0.0,0.11,0.11,0.11,,,,,,,,,,,,
Jannes Van Hecke,be BEL,"MF,DF",Mechelen,21,2002,17,3,416,4.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rein Van Helden,be BEL,DF,Sint-Truiden,21,2002,29,29,"2,478",27.5,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Matteo Vandendaele,be BEL,DF,RWD Molenbeek,18,2005,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Maarten Vandevoordt,be BEL,GK,Genk,21,2002,30,30,"2,700",30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Robert-Jan Vanwesemael,be BEL,MF,Sint-Truiden,21,2002,8,6,457,5.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Luis Vázquez,ar ARG,FW,Anderlecht,22,2001,28,3,695,7.7,7,1,8,6,1,1,2,0,0.91,0.13,1.04,0.78,0.91,,,,,,,,,,,,
Romeo Vermant,be BEL,FW,Westerlo,19,2004,7,6,490,5.4,2,2,4,2,0,0,2,0,0.37,0.37,0.73,0.37,0.73,,,,,,,,,,,,
Romeo Vermant,be BEL,FW,Club Brugge,19,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Arthur Vermeeren,be BEL,MF,Antwerp,18,2005,21,21,"1,870",20.8,1,3,4,1,0,0,2,0,0.05,0.14,0.19,0.05,0.19,,,,,,,,,,,,
Yari Verschaeren,be BEL,"MF,FW",Anderlecht,22,2001,15,12,930,10.3,0,5,5,0,0,0,0,0,0.0,0.48,0.48,0.0,0.48,,,,,,,,,,,,
Hugo Vetlesen,no NOR,MF,Club Brugge,23,2000,28,23,"1,853",20.6,1,1,2,1,0,0,6,0,0.05,0.05,0.1,0.05,0.1,,,,,,,,,,,,
Martin Wasinski,be BEL,DF,Kortrijk,19,2004,7,6,566,6.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Owen Wijndal,nl NED,DF,Antwerp,23,1999,20,18,"1,542",17.1,1,0,1,1,0,0,0,0,0.06,0.0,0.06,0.06,0.06,,,,,,,,,,,,
Rihito Yamamoto,jp JPN,"MF,FW",Sint-Truiden,21,2001,28,5,731,8.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Kelvin Yeboah,it ITA,FW,Standard Liège,23,2000,6,5,441,4.9,4,1,5,4,0,0,0,0,0.82,0.2,1.02,0.82,1.02,,,,,,,,,,,,
Daisuke Yokota,jp JPN,"FW,MF",Gent,23,2000,4,4,316,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Lorenzo Youndje,cm CMR,MF,Eupen,18,2005,10,0,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Griffin Yow,us USA,MF,Westerlo,20,2002,20,18,"1,503",16.7,6,2,8,6,0,0,2,0,0.36,0.12,0.48,0.36,0.48,,,,,,,,,,,,
Alhassan Yusuf,ng NGA,MF,Antwerp,23,2000,20,11,"1,095",12.2,0,2,2,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,,,,,,,,,,,,
Kahveh Zahiroleslam,us USA,FW,Sint-Truiden,21,2002,18,16,"1,251",13.9,5,1,6,5,0,0,3,0,0.36,0.07,0.43,0.36,0.43,,,,,,,,,,,,
Adem Zorgane,dz ALG,MF,Charleroi,23,2000,23,20,"1,841",20.5,2,4,6,2,0,0,2,0,0.1,0.2,0.29,0.1,0.29,,,,,,,,,,,,
Abner,br BRA,DF,Juventude,19,2004,3,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Adriel,br BRA,GK,Bahia,23,2001,4,3,334,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Adson,br BRA,FW,Vasco da Gama,23,2000,20,14,"1,224",13.6,2,1,3,2,0,0,2,0,0.15,0.07,0.22,0.15,0.22,1.5,1.5,2.6,4.1,42.0,72.0,80.0,0.11,0.19,0.3,0.11,0.3
Braian Aguirre,ar ARG,DF,Internacional,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.0,7.0,4.0,0.06,0.31,0.37,0.06,0.37
Carlos Alberto,br BRA,FW,Botafogo (RJ),21,2002,7,2,212,2.4,1,0,1,1,0,0,0,0,0.42,0.0,0.42,0.42,0.42,1.6,1.6,0.1,1.7,7.0,4.0,7.0,0.67,0.05,0.72,0.67,0.72
Yuri Alberto,br BRA,FW,Corinthians,22,2001,29,25,"2,197",24.4,15,4,19,12,3,3,6,1,0.61,0.16,0.78,0.49,0.66,10.7,8.3,1.9,10.2,52.0,31.0,172.0,0.44,0.08,0.51,0.34,0.42
Carlos Alcaraz,ar ARG,"MF,FW",Flamengo,21,2002,14,8,751,8.3,2,1,3,0,2,2,1,1,0.24,0.12,0.36,0.0,0.12,3.3,1.4,0.6,2.0,26.0,39.0,42.0,0.39,0.07,0.46,0.17,0.23
Max Alegria,br BRA,"FW,DF",Vasco da Gama,20,2004,3,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,2.0,8.0,0.06,0.09,0.15,0.06,0.15
Alexsander,br BRA,MF,Fluminense,20,2003,15,7,791,8.8,0,1,1,0,0,0,4,0,0.0,0.11,0.11,0.0,0.11,0.4,0.4,0.9,1.3,15.0,36.0,24.0,0.04,0.1,0.15,0.04,0.15
Alisson,br BRA,"DF,FW",Atlético Mineiro,18,2005,19,7,890,9.9,1,0,1,1,0,0,1,0,0.1,0.0,0.1,0.1,0.1,2.5,2.5,1.1,3.6,43.0,34.0,107.0,0.25,0.11,0.36,0.25,0.36
Thiago Almada,ar ARG,"FW,MF",Botafogo (RJ),22,2001,17,16,"1,252",13.9,1,2,3,1,0,1,1,0,0.07,0.14,0.22,0.07,0.22,3.4,2.6,2.6,5.2,65.0,112.0,108.0,0.24,0.19,0.43,0.19,0.37
Kervin Andrade,ve VEN,MF,Fortaleza,18,2005,13,4,484,5.4,1,1,2,1,0,0,2,0,0.19,0.19,0.37,0.19,0.37,1.1,1.1,1.1,2.2,6.0,17.0,39.0,0.2,0.21,0.41,0.2,0.41
André,br BRA,MF,Fluminense,22,2001,12,12,"1,072",11.9,0,1,1,0,0,0,5,0,0.0,0.08,0.08,0.0,0.08,0.1,0.1,0.1,0.2,9.0,64.0,7.0,0.01,0.01,0.02,0.01,0.02
Anthoni,br BRA,GK,Internacional,22,2002,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcos Antônio,br BRA,MF,São Paulo,23,2000,13,10,844,9.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,10.0,50.0,13.0,0.01,0.04,0.04,0.01,0.04
Matheus Araújo,br BRA,MF,Corinthians,21,2002,4,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Aravena,cl CHI,"FW,MF",Grêmio,21,2002,16,11,770,8.6,2,2,4,2,0,0,0,0,0.23,0.23,0.47,0.23,0.47,2.2,2.2,1.1,3.3,22.0,15.0,65.0,0.26,0.13,0.38,0.26,0.38
Matias Arezo,uy URU,"FW,MF",Grêmio,21,2002,10,0,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.0,2.0,3.0,14.0,0.69,0.12,0.81,0.69,0.81
Arthur,br BRA,FW,Corinthians,20,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur,br BRA,"FW,MF",Red Bull Bragantino,20,2003,8,0,153,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.1,0.0,1.0,7.0,0.04,0.6,0.64,0.04,0.64
Yarlen Augusto,br BRA,MF,Botafogo (RJ),17,2006,4,0,79,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.04,0.0,0.04,0.04,0.04
Pablo Baianinho,br BRA,"MF,FW",Vitória,20,2003,3,0,37,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,0.0,5.0,0.13,0.07,0.2,0.13,0.2
Lucas Barbosa,br BRA,FW,Juventude,22,2001,33,32,"2,443",27.1,7,2,9,7,0,0,12,1,0.26,0.07,0.33,0.26,0.33,6.4,6.4,3.4,9.8,61.0,103.0,165.0,0.23,0.12,0.36,0.23,0.36
Mateo Barcia,uy URU,"MF,FW",Criciúma,22,2001,4,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Álvaro Barreal,ar ARG,"MF,FW",Cruzeiro,23,2000,28,17,"1,488",16.5,2,4,6,2,0,0,6,0,0.12,0.24,0.36,0.12,0.36,2.4,2.4,1.6,4.0,29.0,69.0,113.0,0.14,0.1,0.24,0.14,0.24
Gabriel Barros,br BRA,"FW,MF",Atl Goianiense,22,2001,2,1,79,0.9,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.05,0.05,0.0,0.05
Lucas Belezi,br BRA,DF,Ath Paranaense,20,2003,9,9,793,8.8,1,0,1,1,0,0,2,0,0.11,0.0,0.11,0.11,0.11,0.8,0.8,0.1,0.9,3.0,15.0,3.0,0.09,0.01,0.1,0.09,0.1
Alexandro Bernabei,ar ARG,DF,Internacional,23,2000,23,23,"2,063",22.9,3,5,8,3,0,0,5,0,0.13,0.22,0.35,0.13,0.35,1.3,1.3,4.9,6.3,59.0,114.0,97.0,0.06,0.21,0.27,0.06,0.27
Facundo Bernal,uy URU,MF,Fluminense,20,2003,15,11,943,10.5,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,3.0,51.0,9.0,0.04,0.01,0.05,0.04,0.05
Biel,br BRA,"FW,MF",Bahia,22,2001,26,4,904,10.0,5,4,9,5,0,0,2,0,0.5,0.4,0.9,0.5,0.9,4.5,4.5,3.4,7.9,37.0,41.0,100.0,0.45,0.34,0.79,0.45,0.79
Biro,br BRA,"MF,DF",Corinthians,19,2004,3,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,3.0,0.51,0.0,0.51,0.51,0.51
Damián Bobadilla,py PAR,MF,São Paulo,22,2001,18,14,"1,031",11.5,1,0,1,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09,0.9,0.9,0.8,1.7,7.0,60.0,14.0,0.08,0.07,0.14,0.08,0.14
Thiago Borbas,uy URU,FW,Red Bull Bragantino,21,2002,21,9,956,10.6,2,0,2,2,0,0,3,0,0.19,0.0,0.19,0.19,0.19,2.0,2.0,0.3,2.4,2.0,12.0,40.0,0.19,0.03,0.23,0.19,0.23
Breno,br BRA,MF,Corinthians,18,2005,29,22,"1,780",19.8,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.0,2.4,24.0,118.0,55.0,0.07,0.05,0.12,0.07,0.12
José Breno,br BRA,MF,Vitória,19,2004,1,0,9,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruninho,br BRA,"FW,MF",Red Bull Bragantino,20,2003,2,1,79,0.9,0,1,1,0,0,0,0,0,0.0,1.14,1.14,0.0,1.14,0.2,0.2,0.1,0.2,0.0,4.0,7.0,0.18,0.08,0.26,0.18,0.26
Cadu,br BRA,"FW,MF",Atlético Mineiro,19,2004,20,12,"1,008",11.2,3,0,3,3,0,0,1,0,0.27,0.0,0.27,0.27,0.27,1.9,1.9,0.1,2.1,13.0,16.0,65.0,0.17,0.01,0.18,0.17,0.18
Calebe,br BRA,"MF,FW",Fortaleza,23,2000,7,0,127,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,4.0,8.0,12.0,0.15,0.15,0.31,0.15,0.31
Lucas Calegari,br BRA,DF,Fluminense,21,2002,2,0,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Luan Cândido,br BRA,DF,Red Bull Bragantino,22,2001,26,22,"1,953",21.7,1,0,1,0,1,1,5,0,0.05,0.0,0.05,0.0,0.0,1.5,0.8,0.1,0.9,7.0,50.0,16.0,0.07,0.01,0.08,0.03,0.04
